t,mag
5.0510,0.0064
5.0520,0.0064
5.0530,0.0064
5.0540,0.0064
5.0550,0.0064
5.0560,0.0064
5.0570,0.0064
5.0580,0.0064
5.0590,0.0064
5.0600,0.0063
5.0610,0.0063
5.0620,0.0063
5.0630,0.0063
5.0640,0.0063
5.0650,0.0063
5.0660,0.0063
5.0670,0.0063
5.0680,0.0063
5.0690,0.0063
5.0700,0.0063
5.0710,0.0063
5.0720,0.0063
5.0730,0.0063
5.0740,0.0063
5.0750,0.0063
5.0760,0.0062
5.0770,0.0062
5.0780,0.0062
5.0790,0.0062
5.0800,0.0062
5.0810,0.0062
5.0820,0.0062
5.0830,0.0062
5.0840,0.0062
5.0850,0.0062
5.0860,0.0062
5.0870,0.0062
5.0880,0.0062
5.0890,0.0062
5.0900,0.0062
5.0910,0.0062
5.0920,0.0061
5.0930,0.0061
5.0940,0.0061
5.0950,0.0061
5.0960,0.0061
5.0970,0.0061
5.0980,0.0061
5.0990,0.0061
5.1000,0.0061
5.1010,0.0061
5.1020,0.0061
5.1030,0.0061
5.1040,0.0061
5.1050,0.0061
5.1060,0.0061
5.1070,0.0061
5.1080,0.0060
5.1090,0.0060
5.1100,0.0060
5.1110,0.0060
5.1120,0.0060
5.1130,0.0060
5.1140,0.0060
5.1150,0.0060
5.1160,0.0060
5.1170,0.0060
5.1180,0.0060
5.1190,0.0060
5.1200,0.0060
5.1210,0.0060
5.1220,0.0060
5.1230,0.0060
5.1240,0.0060
5.1250,0.0059
5.1260,0.0059
5.1270,0.0059
5.1280,0.0059
5.1290,0.0059
5.1300,0.0059
5.1310,0.0059
5.1320,0.0059
5.1330,0.0059
5.1340,0.0059
5.1350,0.0059
5.1360,0.0059
5.1370,0.0059
5.1380,0.0059
5.1390,0.0059
5.1400,0.0059
5.1410,0.0059
5.1420,0.0058
5.1430,0.0058
5.1440,0.0058
5.1450,0.0058
5.1460,0.0058
5.1470,0.0058
5.1480,0.0058
5.1490,0.0058
5.1500,0.0058
5.1510,0.0058
5.1520,0.0058
5.1530,0.0058
5.1540,0.0058
5.1550,0.0058
5.1560,0.0058
5.1570,0.0058
5.1580,0.0058
5.1590,0.0057
5.1600,0.0057
5.1610,0.0057
5.1620,0.0057
5.1630,0.0057
5.1640,0.0057
5.1650,0.0057
5.1660,0.0057
5.1670,0.0057
5.1680,0.0057
5.1690,0.0057
5.1700,0.0057
5.1710,0.0057
5.1720,0.0057
5.1730,0.0057
5.1740,0.0057
5.1750,0.0057
5.1760,0.0057
5.1770,0.0056
5.1780,0.0056
5.1790,0.0056
5.1800,0.0056
5.1810,0.0056
5.1820,0.0056
5.1830,0.0056
5.1840,0.0056
5.1850,0.0056
5.1860,0.0056
5.1870,0.0056
5.1880,0.0056
5.1890,0.0056
5.1900,0.0056
5.1910,0.0056
5.1920,0.0056
5.1930,0.0056
5.1940,0.0055
5.1950,0.0055
5.1960,0.0055
5.1970,0.0055
5.1980,0.0055
5.1990,0.0055
5.2000,0.0055
5.2010,0.0055
5.2020,0.0055
5.2030,0.0055
5.2040,0.0055
5.2050,0.0055
5.2060,0.0055
5.2070,0.0055
5.2080,0.0055
5.2090,0.0055
5.2100,0.0055
5.2110,0.0055
5.2120,0.0055
5.2130,0.0054
5.2140,0.0054
5.2150,0.0054
5.2160,0.0054
5.2170,0.0054
5.2180,0.0054
5.2190,0.0054
5.2200,0.0054
5.2210,0.0054
5.2220,0.0054
5.2230,0.0054
5.2240,0.0054
5.2250,0.0054
5.2260,0.0054
5.2270,0.0054
5.2280,0.0054
5.2290,0.0054
5.2300,0.0054
5.2310,0.0053
5.2320,0.0053
5.2330,0.0053
5.2340,0.0053
5.2350,0.0053
5.2360,0.0053
5.2370,0.0053
5.2380,0.0053
5.2390,0.0053
5.2400,0.0053
5.2410,0.0053
5.2420,0.0053
5.2430,0.0053
5.2440,0.0053
5.2450,0.0053
5.2460,0.0053
5.2470,0.0053
5.2480,0.0053
5.2490,0.0053
5.2500,0.0052
5.2510,0.0052
5.2520,0.0052
5.2530,0.0052
5.2540,0.0052
5.2550,0.0052
5.2560,0.0052
5.2570,0.0052
5.2580,0.0052
5.2590,0.0052
5.2600,0.0052
5.2610,0.0052
5.2620,0.0052
5.2630,0.0052
5.2640,0.0052
5.2650,0.0052
5.2660,0.0052
5.2670,0.0052
5.2680,0.0052
5.2690,0.0051
5.2700,0.0051
5.2710,0.0051
5.2720,0.0051
5.2730,0.0051
5.2740,0.0051
5.2750,0.0051
5.2760,0.0051
5.2770,0.0051
5.2780,0.0051
5.2790,0.0051
5.2800,0.0051
5.2810,0.0051
5.2820,0.0051
5.2830,0.0051
5.2840,0.0051
5.2850,0.0051
5.2860,0.0051
5.2870,0.0051
5.2880,0.0051
5.2890,0.0050
5.2900,0.0050
5.2910,0.0050
5.2920,0.0050
5.2930,0.0050
5.2940,0.0050
5.2950,0.0050
5.2960,0.0050
5.2970,0.0050
5.2980,0.0050
5.2990,0.0050
5.3000,0.0050
5.3010,0.0050
5.3020,0.0050
5.3030,0.0050
5.3040,0.0050
5.3050,0.0050
5.3060,0.0050
5.3070,0.0050
5.3080,0.0050
5.3090,0.0049
5.3100,0.0049
5.3110,0.0049
5.3120,0.0049
5.3130,0.0049
5.3140,0.0049
5.3150,0.0049
5.3160,0.0049
5.3170,0.0049
5.3180,0.0049
5.3190,0.0049
5.3200,0.0049
5.3210,0.0049
5.3220,0.0049
5.3230,0.0049
5.3240,0.0049
5.3250,0.0049
5.3260,0.0049
5.3270,0.0049
5.3280,0.0049
5.3290,0.0048
5.3300,0.0048
5.3310,0.0048
5.3320,0.0048
5.3330,0.0048
5.3340,0.0048
5.3350,0.0048
5.3360,0.0048
5.3370,0.0048
5.3380,0.0048
5.3390,0.0048
5.3400,0.0048
5.3410,0.0048
5.3420,0.0048
5.3430,0.0048
5.3440,0.0048
5.3450,0.0048
5.3460,0.0048
5.3470,0.0048
5.3480,0.0048
5.3490,0.0048
5.3500,0.0047
5.3510,0.0047
5.3520,0.0047
5.3530,0.0047
5.3540,0.0047
5.3550,0.0047
5.3560,0.0047
5.3570,0.0047
5.3580,0.0047
5.3590,0.0047
5.3600,0.0047
5.3610,0.0047
5.3620,0.0047
5.3630,0.0047
5.3640,0.0047
5.3650,0.0047
5.3660,0.0047
5.3670,0.0047
5.3680,0.0047
5.3690,0.0047
5.3700,0.0047
5.3710,0.0046
5.3720,0.0046
5.3730,0.0046
5.3740,0.0046
5.3750,0.0046
5.3760,0.0046
5.3770,0.0046
5.3780,0.0046
5.3790,0.0046
5.3800,0.0046
5.3810,0.0046
5.3820,0.0046
5.3830,0.0046
5.3840,0.0046
5.3850,0.0046
5.3860,0.0046
5.3870,0.0046
5.3880,0.0046
5.3890,0.0046
5.3900,0.0046
5.3910,0.0046
5.3920,0.0046
5.3930,0.0045
5.3940,0.0045
5.3950,0.0045
5.3960,0.0045
5.3970,0.0045
5.3980,0.0045
5.3990,0.0045
5.4000,0.0045
5.4010,0.0045
5.4020,0.0045
5.4030,0.0045
5.4040,0.0045
5.4050,0.0045
5.4060,0.0045
5.4070,0.0045
5.4080,0.0045
5.4090,0.0045
5.4100,0.0045
5.4110,0.0045
5.4120,0.0045
5.4130,0.0045
5.4140,0.0045
5.4150,0.0044
5.4160,0.0044
5.4170,0.0044
5.4180,0.0044
5.4190,0.0044
5.4200,0.0044
5.4210,0.0044
5.4220,0.0044
5.4230,0.0044
5.4240,0.0044
5.4250,0.0044
5.4260,0.0044
5.4270,0.0044
5.4280,0.0044
5.4290,0.0044
5.4300,0.0044
5.4310,0.0044
5.4320,0.0044
5.4330,0.0044
5.4340,0.0044
5.4350,0.0044
5.4360,0.0044
5.4370,0.0044
5.4380,0.0043
5.4390,0.0043
5.4400,0.0043
5.4410,0.0043
5.4420,0.0043
5.4430,0.0043
5.4440,0.0043
5.4450,0.0043
5.4460,0.0043
5.4470,0.0043
5.4480,0.0043
5.4490,0.0043
5.4500,0.0043
5.4510,0.0043
5.4520,0.0043
5.4530,0.0043
5.4540,0.0043
5.4550,0.0043
5.4560,0.0043
5.4570,0.0043
5.4580,0.0043
5.4590,0.0043
5.4600,0.0043
5.4610,0.0042
5.4620,0.0042
5.4630,0.0042
5.4640,0.0042
5.4650,0.0042
5.4660,0.0042
5.4670,0.0042
5.4680,0.0042
5.4690,0.0042
5.4700,0.0042
5.4710,0.0042
5.4720,0.0042
5.4730,0.0042
5.4740,0.0042
5.4750,0.0042
5.4760,0.0042
5.4770,0.0042
5.4780,0.0042
5.4790,0.0042
5.4800,0.0042
5.4810,0.0042
5.4820,0.0042
5.4830,0.0042
5.4840,0.0042
5.4850,0.0041
5.4860,0.0041
5.4870,0.0041
5.4880,0.0041
5.4890,0.0041
5.4900,0.0041
5.4910,0.0041
5.4920,0.0041
5.4930,0.0041
5.4940,0.0041
5.4950,0.0041
5.4960,0.0041
5.4970,0.0041
5.4980,0.0041
5.4990,0.0041
